episode,epsilon,total_reward,avg_queue,avg_wait_s,avg_travel_s,throughput,switches,td_loss,q_table_states,avg_delay_s
163,0.4048,-1404.8461538461538,11.489166666666666,35.015306122448976,76.88265306122449,354,77,0.054630796411807174,,35.246192893401016
164,0.4026,-1633.830769230769,14.455,45.13577023498694,89.6710182767624,355,72,0.054747568505061565,,45.64229765013055
165,0.4004,-1223.953846153846,11.1625,35.37665782493369,77.40053050397879,341,77,0.055055957227838605,,41.89058524173028
166,0.3982,-2109.815384615385,20.70916666666667,63.57948717948718,109.6025641025641,351,75,0.052915757924942755,,75.82564102564102
167,0.396,-1020.7230769230769,8.799166666666666,28.228494623655912,68.91935483870968,340,81,0.05493735817677651,,28.486559139784948
168,0.3938,-1349.123076923077,12.5,42.32577903682719,84.04815864022663,324,77,0.05482774682853592,,43.089385474860336
169,0.3916,-1473.5846153846155,14.0525,43.63636363636363,86.52207792207793,351,74,0.05580763937434676,,52.84146341463415
170,0.3894,-1248.2769230769234,10.884166666666667,34.42063492063492,77.17989417989418,347,77,0.05711300307810927,,34.625974025974024
171,0.3873,-1634.2615384615383,14.3025,42.01719901719902,84.8992628992629,376,78,0.056421501638010234,,42.21078431372549
172,0.3851,-1801.8615384615387,17.65,54.689119170984455,97.37564766839378,348,78,0.05703801689862695,,55.72405063291139
173,0.383,-1582.2153846153847,12.074166666666667,38.474666666666664,80.50933333333333,346,71,0.054632143327215964,,38.752
174,0.3809,-1464.0461538461536,13.748333333333333,43.04973821989529,87.47905759162303,349,76,0.05434255306872342,,46.07070707070707
175,0.3788,-778.723076923077,6.501666666666667,22.270114942528735,61.548850574712645,333,81,0.05513618591782293,,22.45977011494253
176,0.3767,-1736.2461538461534,18.14,57.266490765171504,103.11609498680738,344,76,0.05394424166927696,,60.19220779220779
177,0.3746,-1003.0153846153847,7.9925,26.126027397260273,65.69041095890411,337,77,0.05314082291555339,,26.356164383561644
178,0.3725,-1261.1076923076923,11.903333333333334,36.73385012919896,78.1343669250646,348,79,0.052636867429642055,,37.276485788113696
179,0.3705,-1657.9999999999998,14.073333333333334,43.03580562659847,87.32225063938618,375,74,0.05202559844069608,,43.38618925831202
180,0.3684,-1336.7076923076922,11.7125,37.43048128342246,79.95454545454545,343,79,0.05359621080889836,,37.62566844919786
181,0.3664,-859.7846153846152,7.201666666666667,25.07894736842105,64.14912280701755,322,79,0.052522866897337615,,25.415204678362574
182,0.3643,-1659.5846153846155,16.349166666666665,51.88328912466844,98.16976127320955,342,79,0.05278895212189737,,54.20360824742268
183,0.3623,-1187.6307692307694,9.470833333333333,31.326869806094184,72.09141274238227,341,72,0.05318271812165708,,31.56786703601108
184,0.3603,-1165.415384615385,9.4525,30.64945652173913,70.04076086956522,339,76,0.05120625523299848,,30.942934782608695
185,0.3583,-1444.1230769230767,12.233333333333333,37.58354755784062,80.96143958868895,365,76,0.0501955463687502,,37.904884318766065
186,0.3563,-1065.446153846154,9.934166666666666,33.03899721448468,74.90807799442896,345,77,0.05044246371282449,,33.31197771587744
187,0.3544,-825.8923076923076,6.935,24.01453488372093,63.56976744186046,325,79,0.05306039692301233,,24.186046511627907
188,0.3524,-1294.0923076923077,11.2075,35.306068601583114,77.6754617414248,352,79,0.04975531269425594,,35.577836411609496
189,0.3505,-1280.6769230769232,9.941666666666666,32.880886426592795,74.15235457063712,349,73,0.051136094708417866,,33.11080332409972
190,0.3485,-1025.6615384615384,8.91,28.959128065395095,68.8692098092643,331,79,0.049192611298316244,,29.272479564032697
191,0.3466,-747.7538461538462,6.305833333333333,21.797101449275363,61.01449275362319,320,80,0.048384839281935835,,21.997101449275362
